"","state","name","col_ruler","ind_from","ind_date","named_ind_from","gdp_val","cm_val","hdi_val","lit_val","year","cm_rate"
"1",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1960,32.6
"2",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1961,31.5
"3",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1962,30.5
"4",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1963,29.4
"5",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1964,28.2
"6",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1965,27.1
"7",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1966,26
"8",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1967,25
"9",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1968,24
"10",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1969,23
"11",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1970,22
"12",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1971,21
"13",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1972,19.9
"14",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1973,18.9
"15",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1974,17.9
"16",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1975,17
"17",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1976,16
"18",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1977,15.1
"19",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1978,14.2
"20",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1979,13.3
"21",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1980,12.5
"22",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1981,11.8
"23",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1982,11.2
"24",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1983,10.6
"25",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1984,10.1
"26",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1985,9.8
"27",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1986,9.4
"28",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1987,9.1
"29",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1988,8.8
"30",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1989,8.5
"31",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1990,8.3
"32",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1991,8
"33",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1992,7.7
"34",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1993,7.4
"35",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1994,7.2
"36",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1995,6.9
"37",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1996,6.7
"38",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1997,6.5
"39",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1998,6.4
"40",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1999,6.3
"41",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2000,6.2
"42",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2001,6.2
"43",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2002,6.1
"44",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2003,6.1
"45",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2004,6.1
"46",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2005,6.1
"47",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2006,6
"48",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2007,5.9
"49",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2008,5.8
"50",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2009,5.7
"51",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2010,5.6
"52",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2011,5.6
"53",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2012,5.5
"54",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2013,5.4
"55",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2014,5.4
"56",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2015,5.3
"57",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2016,5.2
"58",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2017,5.1
"59",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2018,5
"60",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1960,NA
"61",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1961,NA
"62",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1962,NA
"63",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1963,54.2
"64",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1964,51.5
"65",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1965,49
"66",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1966,46.6
"67",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1967,44.3
"68",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1968,42.1
"69",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1969,40
"70",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1970,37.9
"71",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1971,36
"72",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1972,34.1
"73",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1973,32.2
"74",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1974,30.5
"75",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1975,28.9
"76",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1976,27.3
"77",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1977,25.9
"78",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1978,24.5
"79",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1979,23.2
"80",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1980,22
"81",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1981,20.9
"82",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1982,19.9
"83",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1983,18.9
"84",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1984,18
"85",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1985,17.1
"86",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1986,16.3
"87",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1987,15.5
"88",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1988,14.7
"89",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1989,14
"90",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1990,13.4
"91",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1991,12.7
"92",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1992,12.1
"93",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1993,11.6
"94",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1994,11.1
"95",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1995,10.6
"96",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1996,10.1
"97",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1997,9.7
"98",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1998,9.3
"99",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1999,8.9
"100",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2000,8.5
"101",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2001,8.2
"102",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2002,7.9
"103",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2003,7.7
"104",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2004,7.4
"105",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2005,7.2
"106",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2006,6.9
"107",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2007,6.7
"108",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2008,6.5
"109",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2009,6.3
"110",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2010,6.1
"111",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2011,6
"112",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2012,5.8
"113",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2013,5.7
"114",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2014,5.5
"115",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2015,5.4
"116",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2016,5.2
"117",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2017,5.1
"118",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2018,5
"119",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1960,283.2
"120",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1961,279.1
"121",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1962,275.1
"122",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1963,271.2
"123",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1964,267.1
"124",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1965,263
"125",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1966,258.7
"126",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1967,254.4
"127",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1968,249.9
"128",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1969,245.3
"129",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1970,240.5
"130",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1971,235.6
"131",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1972,230.6
"132",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1973,225.5
"133",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1974,220.3
"134",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1975,214.9
"135",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1976,209.7
"136",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1977,204.5
"137",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1978,199.4
"138",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1979,194.4
"139",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1980,189.5
"140",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1981,184.6
"141",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1982,179.8
"142",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1983,175.1
"143",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1984,170.3
"144",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1985,165.8
"145",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1986,161.3
"146",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1987,157
"147",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1988,152.8
"148",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1989,148.7
"149",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1990,144.5
"150",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1991,140.3
"151",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1992,136.1
"152",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1993,132
"153",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1994,127.8
"154",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1995,123.5
"155",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1996,119.2
"156",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1997,115.1
"157",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1998,111
"158",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1999,107.1
"159",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2000,103.4
"160",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2001,100
"161",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2002,96.9
"162",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2003,94.1
"163",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2004,91.6
"164",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2005,89.3
"165",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2006,87.2
"166",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2007,85.2
"167",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2008,83.3
"168",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2009,81.5
"169",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2010,208.6
"170",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2011,78
"171",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2012,76.2
"172",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2013,74.4
"173",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2014,72.6
"174",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2015,70.6
"175",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2016,68.7
"176",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2017,66.7
"177",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2018,64.8
"178",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1960,147.3
"179",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1961,146.2
"180",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1962,144.6
"181",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1963,142.6
"182",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1964,140.3
"183",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1965,137.7
"184",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1966,135.1
"185",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1967,132.3
"186",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1968,129.5
"187",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1969,126.6
"188",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1970,123.6
"189",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1971,120.3
"190",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1972,116.7
"191",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1973,112.9
"192",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1974,108.9
"193",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1975,104.9
"194",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1976,101.1
"195",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1977,97.4
"196",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1978,93.8
"197",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1979,90.4
"198",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1980,87.2
"199",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1981,84.1
"200",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1982,81.1
"201",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1983,78.2
"202",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1984,75.4
"203",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1985,72.7
"204",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1986,70
"205",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1987,67.5
"206",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1988,65.1
"207",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1989,62.6
"208",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1990,60.2
"209",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1991,57.8
"210",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1992,55.5
"211",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1993,53.2
"212",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1994,51
"213",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1995,49
"214",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1996,47
"215",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1997,45.2
"216",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1998,43.6
"217",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1999,42.2
"218",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2000,40.9
"219",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2001,39.8
"220",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2002,38.9
"221",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2003,38
"222",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2004,37.3
"223",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2005,36.7
"224",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2006,36.1
"225",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2007,35.6
"226",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2008,35.1
"227",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2009,34.7
"228",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2010,34.2
"229",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2011,33.8
"230",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2012,33.3
"231",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2013,32.7
"232",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2014,32.1
"233",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2015,31.3
"234",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2016,30.6
"235",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2017,29.7
"236",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2018,28.8
"237",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1960,82.4
"238",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1961,79
"239",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1962,76
"240",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1963,73.1
"241",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1964,70.4
"242",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1965,67.9
"243",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1966,65.6
"244",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1967,63.4
"245",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1968,61.2
"246",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1969,59.1
"247",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1970,57
"248",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1971,55
"249",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1972,53
"250",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1973,51.2
"251",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1974,49.4
"252",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1975,47.8
"253",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1976,46.2
"254",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1977,44.8
"255",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1978,43.5
"256",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1979,42.2
"257",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1980,40.9
"258",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1981,39.7
"259",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1982,38.6
"260",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1983,37.5
"261",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1984,36.4
"262",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1985,35.3
"263",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1986,34.3
"264",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1987,33.3
"265",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1988,32.3
"266",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1989,31.3
"267",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1990,30.4
"268",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1991,29.5
"269",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1992,28.6
"270",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1993,27.7
"271",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1994,26.9
"272",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1995,26
"273",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1996,25.2
"274",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1997,24.4
"275",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1998,23.7
"276",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1999,22.9
"277",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2000,22.3
"278",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2001,21.7
"279",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2002,21.2
"280",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2003,20.8
"281",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2004,20.4
"282",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2005,20.1
"283",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2006,19.8
"284",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2007,19.5
"285",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2008,19.2
"286",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2009,18.8
"287",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2010,18.3
"288",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2011,17.8
"289",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2012,17.4
"290",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2013,16.9
"291",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2014,16.4
"292",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2015,15.9
"293",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2016,15.4
"294",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2017,14.9
"295",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2018,14.4
"296",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1960,67.5
"297",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1961,65.1
"298",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1962,62.9
"299",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1963,60.9
"300",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1964,59.1
"301",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1965,57.4
"302",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1966,56
"303",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1967,54.8
"304",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1968,53.6
