"","state","name","col_ruler","ind_from","ind_date","named_ind_from","gdp_val","cm_val","hdi_val","lit_val","year","gdp"
"1",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1990,558639235991.033
"2",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1991,565254822328.46
"3",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1992,583241220049.607
"4",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1993,612913183089.178
"5",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1994,654130180279.828
"6",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1995,685729009928.918
"7",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1996,709534832506.255
"8",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1997,752658535833.924
"9",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1998,790676663567.942
"10",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,1999,843508200300.636
"11",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2000,898020479483.858
"12",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2001,933966675428.964
"13",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2002,967558830682.98
"14",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2003,1019730451626.06
"15",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2004,1079498291362.09
"16",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2005,1167581267653.45
"17",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2006,1237673297916.9
"18",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2007,1297136794657.57
"19",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2008,1339060588630.82
"20",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2009,1304713188102.99
"21",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2010,1360616928113.19
"22",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2011,1427466965184.4
"23",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2012,1464565119752.66
"24",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2013,1550271241830.07
"25",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2014,1617561717808.96
"26",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2015,1591202432043.49
"27",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2016,1625347343803.71
"28",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2017,1707282552959.01
"29",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,2018,1782786420987.94
"30",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1990,NA
"31",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1991,NA
"32",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1992,NA
"33",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1993,NA
"34",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1994,NA
"35",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1995,NA
"36",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1996,NA
"37",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1997,NA
"38",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1998,NA
"39",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1999,NA
"40",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2000,NA
"41",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2001,NA
"42",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2002,NA
"43",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2003,NA
"44",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2004,NA
"45",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2005,NA
"46",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2006,NA
"47",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2007,NA
"48",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2008,NA
"49",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2009,NA
"50",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2010,NA
"51",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2011,NA
"52",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2012,NA
"53",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2013,NA
"54",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2014,NA
"55",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2015,NA
"56",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2016,NA
"57",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2017,NA
"58",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2018,NA
"59",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1990,9653304369.4876
"60",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1991,10167429304.9084
"61",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1992,9846948573.2914
"62",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1993,9533266160.1543
"63",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1994,8573224144.1442
"64",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1995,9619335554.8676
"65",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1996,10201076705.4948
"66",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1997,10657650868.2449
"67",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1998,11012755038.9107
"68",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1999,11474539908.9771
"69",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2000,11833117401.4847
"70",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2001,11966375259.6237
"71",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2002,12125087813.5114
"72",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2003,12395192524.4018
"73",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2004,12280472569.578
"74",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2005,12891570832.6693
"75",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2006,13580430905.4889
"76",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2007,14411467355.6977
"77",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2008,14815779941.8662
"78",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2009,15389017726.1761
"79",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2010,14712423411.6672
"80",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2011,15849403538.3438
"81",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2012,16619411331.5777
"82",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2013,17627091615.1352
"83",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2014,18465295865.4178
"84",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2015,18888799730.1417
"85",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2016,19372753029.9526
"86",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2017,19972602910.5433
"87",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2018,20726099562.207
"88",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1990,25532153385.4467
"89",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1991,26644799446.4724
"90",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1992,30309939727.3152
"91",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1993,33313133202.2842
"92",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1994,34909252168.1856
"93",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1995,37667598313.513
"94",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1996,40650236189.7663
"95",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1997,45025371078.0058
"96",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1998,48589386276.7236
"97",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1999,52218826453.4123
"98",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2000,55874901056.713
"99",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2001,58504870831.7193
"100",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2002,62101731740.5139
"101",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2003,62403793304.8617
"102",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2004,65730876425.6204
"103",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2005,74168659266.3492
"104",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2006,83423569069.8985
"105",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2007,92017401087.6155
"106",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2008,96818008801.7811
"107",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2009,98479132969.006
"108",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2010,107935177543.236
"109",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2011,113642553322.237
"110",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2012,118969356995.233
"111",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2013,126958954245.218
"112",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2014,139238917584.067
"113",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2015,150625769740.089
"114",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2016,162341502096.473
"115",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2017,172957195643.218
"116",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2018,189150841479.136
"117",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1990,11465164402.5533
"118",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1991,12426359282.8897
"119",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1992,12958085172.7624
"120",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1993,14514286462.7476
"121",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1994,15029298217.9932
"122",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1995,15705024925.9848
"123",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1996,15974400213.0231
"124",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1997,16064538195.3234
"125",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1998,15866091511.0316
"126",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1999,16263791538.4232
"127",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2000,16773469677.6157
"128",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2001,17371922742.5875
"129",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2002,17999161438.9316
"130",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2003,19005584515.5019
"131",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2004,19775609971.5872
"132",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2005,20573868598.8008
"133",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2006,21810988375.1734
"134",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2007,22717605549.6736
"135",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2008,22971498803.3445
"136",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2009,22142833994.3073
"137",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2010,22074283000.6613
"138",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2011,22924301243.0723
"139",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2012,23220285437.2573
"140",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2013,23746822771.5808
"141",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2014,24362584364.6117
"142",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2015,24845904794.2579
"143",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2016,25464389344.895
"144",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2017,26202330525.7132
"145",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2018,27290627429.9591
"146",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1990,8646709961.0148
"147",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1991,9217342457.3333
"148",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1992,10378902519.6079
"149",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1993,10553715651.7225
"150",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1994,11163586612.3706
"151",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1995,11831909445.526
"152",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1996,12908156824.239
"153",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1997,14118550704.3989
"154",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1998,15437439079.5956
"155",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1999,16917037904.6797
"156",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2000,18488818865.2166
"157",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2001,19681973118.8762
"158",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2002,21580105092.8147
"159",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2003,25155123065.0914
"160",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2004,27886037655.5
"161",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2005,30540031350.2683
"162",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2006,35620049824.1483
"163",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2007,38315846397.1579
"164",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2008,40385991261.4286
"165",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2009,38906709100.2007
"166",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2010,40668093303.8353
"167",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2011,41395401723.1008
"168",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2012,42735223714.6421
"169",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2013,44357504917.1609
"170",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2014,44758435445.0542
"171",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2015,46041319260.2717
"172",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2016,43515095890.9796
"173",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2017,43499718859.1159
"174",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2018,44792134342.9767
"175",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1990,2391403609.6851
"176",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1991,2375532617.0998
"177",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1992,2259963062.5112
"178",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1993,2341775295.9315
"179",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1994,2482303650.5842
"180",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1995,2585629964.4303
"181",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1996,2737404616.6604
"182",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1997,2916602739.7046
"183",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1998,3059751879.0578
"184",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1999,3114043449.4022
"185",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2000,3325427238.9384
"186",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2001,3317576226.5249
"187",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2002,3397062704.5271
"188",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2003,3534925302.468
"189",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2004,3681164942.9173
"190",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2005,3946723145.0018
"191",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2006,4296652986.9178
"192",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2007,4489914586.3029
"193",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2008,4582888827.3705
"194",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2009,4434363566.0667
"195",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2010,4497943022.2694
"196",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2011,4622083018.2439
"197",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2012,4723971973.4544
"198",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2013,4807308437.3824
"199",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2014,4899143408.1836
"200",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2015,4996301718.2612
"201",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2016,5152318373.123
"202",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2017,5302755008.2713
"203",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2018,NA
"204",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1990,304260248.4876
"205",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1991,318784908.9442
"206",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1992,332668488.1124
"207",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1993,347913488.6191
"208",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1994,355463579.3709
"209",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1995,373914051.2095
"210",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1996,392582857.6764
"211",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1997,408079570.7468
"212",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1998,428246222.8427
"213",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1999,435970525.8165
"214",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2000,456144106.7158
"215",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2001,465856534.8577
"216",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2002,459838312.813
"217",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2003,498135833.244
"218",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2004,527152434.7822
"219",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2005,547140034.7193
"220",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2006,589958927.847
"221",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2007,644298380.8923
"222",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2008,703602061.614
"223",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2009,700672791.6611
"224",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2010,713604623.5138
"225",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2011,726881593.0785
"226",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2012,732978386.6619
"227",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2013,741309118.4207
"228",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2014,788484700.3496
"229",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2015,776590921.5409
"230",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2016,804883336.9138
"231",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2017,742015639.0623
"232",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2018,762792505.12
"233",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1990,452461145.5327
"234",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1991,474243336.6147
"235",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1992,480922402.9785
"236",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1993,482673224.3671
"237",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1994,501329020.5001
"238",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1995,522740572.0031
"239",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1996,555937374.1363
"240",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1997,593887729.7005
"241",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1998,671160312.1813
"242",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1999,727818086.1245
"243",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2000,780458951.8391
"244",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2001,781435560.136
"245",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2002,821081356.084
"246",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2003,915479631.4549
"247",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2004,934039434.4861
"248",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2005,1090971645.0533
"249",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2006,1079109487.1886
"250",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2007,1175951176.5939
"251",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2008,1210184353.9171
"252",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2009,1138767167.2516
"253",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2010,1146146723.5346
"254",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2011,1179039532.5303
"255",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2012,1187770925.8186
"256",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2013,1237034912.033
"257",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2014,1353005818.7239
"258",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2015,1455582393.6754
"259",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2016,1526469102.6173
"260",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2017,1634179176.4831
"261",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2018,1751695438.7343
"262",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,1990,708982525.792
"263",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,1991,748914162.7235
"264",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,1992,774853792.1306
"265",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,1993,835094424.041
"266",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,1994,909869914.1219
"267",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,1995,888450903.4567
"268",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,1996,964473738.8147
"269",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,1997,1034782588.8149
"270",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,1998,1095939130.2092
"271",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,1999,1152985312.6929
"272",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,2000,1257639587.1005
"273",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,2001,1221553967.162
"274",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,2002,1253583878.3136
"275",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,2003,1354215385.3408
"276",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,2004,1470449181.3623
"277",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,2005,1613481100.02
"278",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,2006,1873895380.9743
"279",58,"Antigua and Barbuda",200,200,1981,"England",2574636434.4484,6.4,0.78,NA,2007,2102406302.9394
