"","state","name","col_ruler","ind_from","ind_date","named_ind_from","gdp_val","cm_val","hdi_val","lit_val","x2019","year","lit_rate"
"1",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1970,NA
"2",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1971,NA
"3",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1972,NA
"4",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1973,NA
"5",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1974,NA
"6",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1975,NA
"7",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1976,NA
"8",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1977,NA
"9",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1978,NA
"10",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1979,NA
"11",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1980,NA
"12",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1981,NA
"13",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1982,NA
"14",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1983,NA
"15",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1984,NA
"16",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1985,NA
"17",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1986,NA
"18",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1987,NA
"19",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1988,NA
"20",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1989,NA
"21",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1990,NA
"22",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1991,NA
"23",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1992,NA
"24",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1993,NA
"25",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1994,NA
"26",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1995,NA
"27",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1996,NA
"28",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1997,NA
"29",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1998,NA
"30",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,1999,NA
"31",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2000,NA
"32",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2001,NA
"33",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2002,NA
"34",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2003,NA
"35",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2004,NA
"36",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2005,NA
"37",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2006,NA
"38",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2007,NA
"39",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2008,NA
"40",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2009,NA
"41",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2010,NA
"42",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2011,NA
"43",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2012,NA
"44",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2013,NA
"45",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2014,NA
"46",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2015,NA
"47",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2016,NA
"48",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2017,NA
"49",20,"Canada",200,200,1867,"England",1782786420987.94,5,0.926,NA,NA,2018,NA
"50",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1970,NA
"51",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1971,NA
"52",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1972,NA
"53",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1973,NA
"54",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1974,NA
"55",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1975,NA
"56",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1976,NA
"57",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1977,NA
"58",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1978,NA
"59",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1979,NA
"60",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1980,NA
"61",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1981,97.85
"62",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1982,NA
"63",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1983,NA
"64",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1984,NA
"65",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1985,NA
"66",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1986,NA
"67",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1987,NA
"68",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1988,NA
"69",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1989,NA
"70",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1990,NA
"71",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1991,NA
"72",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1992,NA
"73",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1993,NA
"74",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1994,NA
"75",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1995,NA
"76",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1996,NA
"77",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1997,NA
"78",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1998,NA
"79",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,1999,NA
"80",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2000,NA
"81",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2001,NA
"82",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2002,99.8
"83",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2003,NA
"84",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2004,NA
"85",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2005,NA
"86",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2006,NA
"87",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2007,NA
"88",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2008,NA
"89",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2009,NA
"90",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2010,NA
"91",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2011,NA
"92",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2012,99.75
"93",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2013,NA
"94",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2014,NA
"95",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2015,NA
"96",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2016,NA
"97",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2017,NA
"98",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,NA,2018,NA
"99",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1970,NA
"100",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1971,NA
"101",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1972,NA
"102",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1973,NA
"103",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1974,NA
"104",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1975,NA
"105",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1976,NA
"106",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1977,NA
"107",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1978,NA
"108",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1979,NA
"109",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1980,NA
"110",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1981,NA
"111",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1982,34.73
"112",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1983,NA
"113",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1984,NA
"114",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1985,NA
"115",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1986,NA
"116",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1987,NA
"117",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1988,NA
"118",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1989,NA
"119",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1990,NA
"120",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1991,NA
"121",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1992,NA
"122",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1993,NA
"123",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1994,NA
"124",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1995,NA
"125",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1996,NA
"126",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1997,NA
"127",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1998,NA
"128",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,1999,NA
"129",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2000,NA
"130",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2001,NA
"131",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2002,NA
"132",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2003,58.74
"133",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2004,NA
"134",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2005,NA
"135",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2006,48.69
"136",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2007,NA
"137",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2008,NA
"138",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2009,NA
"139",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2010,NA
"140",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2011,NA
"141",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2012,NA
"142",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2013,NA
"143",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2014,NA
"144",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2015,NA
"145",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2016,61.69
"146",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2017,NA
"147",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,NA,2018,NA
"148",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1970,NA
"149",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1971,NA
"150",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1972,NA
"151",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1973,NA
"152",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1974,NA
"153",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1975,NA
"154",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1976,NA
"155",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1977,NA
"156",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1978,NA
"157",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1979,NA
"158",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1980,NA
"159",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1981,73.06
"160",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1982,NA
"161",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1983,NA
"162",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1984,NA
"163",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1985,NA
"164",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1986,NA
"165",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1987,NA
"166",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1988,NA
"167",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1989,NA
"168",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1990,NA
"169",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1991,NA
"170",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1992,NA
"171",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1993,NA
"172",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1994,NA
"173",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1995,NA
"174",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1996,NA
"175",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1997,NA
"176",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1998,NA
"177",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,1999,NA
"178",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2000,NA
"179",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2001,NA
"180",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2002,87
"181",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2003,NA
"182",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2004,NA
"183",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2005,NA
"184",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2006,NA
"185",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2007,88.24
"186",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2008,NA
"187",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2009,NA
"188",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2010,89.54
"189",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2011,90.11
"190",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2012,90.16
"191",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2013,90.86
"192",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2014,91.76
"193",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2015,91.99
"194",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2016,93.78
"195",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2017,NA
"196",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,NA,2018,NA
"197",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1970,NA
"198",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1971,NA
"199",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1972,NA
"200",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1973,NA
"201",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1974,NA
"202",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1975,NA
"203",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1976,NA
"204",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1977,NA
"205",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1978,NA
"206",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1979,NA
"207",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1980,NA
"208",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1981,NA
"209",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1982,NA
"210",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1983,NA
"211",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1984,NA
"212",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1985,NA
"213",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1986,NA
"214",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1987,NA
"215",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1988,NA
"216",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1989,NA
"217",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1990,NA
"218",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1991,NA
"219",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1992,NA
"220",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1993,NA
"221",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1994,NA
"222",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1995,NA
"223",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1996,NA
"224",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1997,NA
"225",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1998,NA
"226",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,1999,79.92
"227",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2000,NA
"228",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2001,NA
"229",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2002,NA
"230",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2003,NA
"231",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2004,NA
"232",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2005,NA
"233",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2006,NA
"234",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2007,NA
"235",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2008,NA
"236",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2009,NA
"237",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2010,NA
"238",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2011,NA
"239",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2012,NA
"240",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2013,NA
"241",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2014,88.1
"242",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2015,NA
"243",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2016,NA
"244",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2017,NA
"245",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,NA,2018,NA
"246",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1970,NA
"247",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1971,NA
"248",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1972,NA
"249",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1973,NA
"250",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1974,NA
"251",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1975,NA
"252",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1976,NA
"253",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1977,NA
"254",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1978,NA
"255",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1979,NA
"256",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1980,94.97
"257",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1981,NA
"258",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1982,NA
"259",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1983,NA
"260",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1984,NA
"261",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1985,NA
"262",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1986,NA
"263",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1987,NA
"264",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1988,NA
"265",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1989,NA
"266",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1990,96.94
"267",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1991,NA
"268",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1992,NA
"269",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1993,NA
"270",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1994,NA
"271",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1995,NA
"272",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1996,NA
"273",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1997,NA
"274",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1998,NA
"275",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,1999,NA
"276",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,2000,97.9
"277",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,2001,NA
"278",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,2002,NA
"279",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,2003,NA
"280",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,2004,NA
"281",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,2005,NA
"282",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,2006,NA
"283",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,2007,NA
"284",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,2008,NA
"285",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,NA,2009,NA
