"","state","name","col_ruler","ind_from","ind_date","named_ind_from","gdp_val","cm_val","hdi_val","lit_val","year","hdi"
"72",31,"Bahamas",200,200,1973,"England",NA,NA,0.807,NA,2005,0.786
"73",31,"Bahamas",200,200,1973,"England",NA,NA,0.807,NA,2006,0.788
"74",31,"Bahamas",200,200,1973,"England",NA,NA,0.807,NA,2007,0.789
"75",31,"Bahamas",200,200,1973,"England",NA,NA,0.807,NA,2008,0.79
"76",31,"Bahamas",200,200,1973,"England",NA,NA,0.807,NA,2009,0.787
"77",31,"Bahamas",200,200,1973,"England",NA,NA,0.807,NA,2010,0.789
"78",31,"Bahamas",200,200,1973,"England",NA,NA,0.807,NA,2011,0.793
"79",31,"Bahamas",200,200,1973,"England",NA,NA,0.807,NA,2012,0.807
"80",31,"Bahamas",200,200,1973,"England",NA,NA,0.807,NA,2013,0.807
"81",31,"Bahamas",200,200,1973,"England",NA,NA,0.807,NA,2014,0.807
"82",31,"Bahamas",200,200,1973,"England",NA,NA,0.807,NA,2015,0.807
"83",31,"Bahamas",200,200,1973,"England",NA,NA,0.807,NA,2016,0.806
"84",31,"Bahamas",200,200,1973,"England",NA,NA,0.807,NA,2017,0.807
"85",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1990,0.676
"86",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1991,0.67
"87",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1992,0.663
"88",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1993,0.656
"89",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1994,0.652
"90",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1995,0.654
"91",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1996,0.665
"92",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1997,0.669
"93",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1998,0.672
"94",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,1999,0.679
"95",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2000,0.686
"96",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2001,0.692
"97",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2002,0.694
"98",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2003,0.704
"99",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2004,0.718
"100",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2005,0.731
"101",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2006,0.753
"102",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2007,0.77
"103",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2008,0.78
"104",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2009,0.782
"105",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2010,0.779
"106",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2011,0.778
"107",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2012,0.767
"108",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2013,0.765
"109",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2014,0.768
"110",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2015,0.772
"111",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2016,0.774
"112",40,"Cuba",230,2,1902,"United States",NA,5,0.777,NA,2017,0.777
"113",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1990,0.409
"114",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1991,0.409
"115",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1992,0.406
"116",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1993,0.414
"117",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1994,0.417
"118",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1995,0.418
"119",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1996,0.427
"120",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1997,0.431
"121",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1998,0.435
"122",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,1999,0.439
"123",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2000,0.442
"124",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2001,0.444
"125",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2002,0.446
"126",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2003,0.449
"127",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2004,0.45
"128",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2005,0.453
"129",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2006,0.458
"130",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2007,0.462
"131",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2008,0.466
"132",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2009,0.47
"133",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2010,0.47
"134",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2011,0.477
"135",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2012,0.481
"136",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2013,0.486
"137",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2014,0.49
"138",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2015,0.493
"139",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2016,0.496
"140",41,"Haiti",220,220,1804,"France",20726099562.207,64.8,0.498,NA,2017,0.498
"141",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1990,0.598
"142",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1991,0.603
"143",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1992,0.612
"144",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1993,0.618
"145",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1994,0.623
"146",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1995,0.629
"147",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1996,0.635
"148",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1997,0.641
"149",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1998,0.646
"150",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,1999,0.651
